,Year,Rider,Rank,Time,DistanceKilometer,PersonalAvgPace,Hours,Minutes,Seconds,Team,RiderNumber,TotalSeconds,Gap,Bonus,Points,NumberStages,ListedAvgPace
170,2020,MICHAL KWIATKOWSKI,30,89h 26' 37'',3483,0.0,89,26,37,INEOS GRENADIERS,5,321997,+ 02h 06' 32'',15',,42,38.624
171,2020,ROMAIN SICARD,31,89h 33' 07'',3483,0.0,89,33,7,TOTAL DIRECT ENERGIE,186,322387,+ 02h 13' 02'',,,42,38.624
172,2020,LUIS LEÓN SANCHEZ,32,89h 33' 52'',3483,0.0,89,33,52,ASTANA PRO TEAM,147,322432,+ 02h 13' 47'',,,42,38.624
173,2020,LENNARD KÄMNA,33,89h 35' 44'',3483,0.0,89,35,44,BORA - HANSGROHE,24,322544,+ 02h 15' 39'',26',,42,38.624
174,2020,GEORGE BENNETT,34,89h 35' 54'',3483,0.0,89,35,54,TEAM JUMBO - VISMA,12,322554,+ 02h 15' 49'',,,42,38.624
175,2020,ALEXIS VUILLERMOZ,35,89h 36' 24'',3483,0.0,89,36,24,AG2R LA MONDIALE,38,322584,+ 02h 16' 19'',,,42,38.624
176,2020,JULIAN ALAPHILIPPE,36,89h 39' 16'',3483,0.0,89,39,16,DECEUNINCK - QUICK - STEP,41,322756,+ 02h 19' 11'',15',00' 20'',42,38.624
177,2020,HUGH JOHN CARTHY,37,89h 40' 36'',3483,0.0,89,40,36,EF PRO CYCLING,73,322836,+ 02h 20' 31'',,00' 20'',42,38.624
178,2020,EMANUEL BUCHMANN,38,89h 42' 02'',3483,0.0,89,42,2,BORA - HANSGROHE,22,322922,+ 02h 21' 57'',,,42,38.624
179,2020,RUDY MOLARD,39,89h 46' 58'',3483,0.0,89,46,58,GROUPAMA - FDJ,57,323218,+ 02h 26' 53'',,,42,38.624
180,2020,JAN POLANC,40,89h 49' 59'',3483,0.0,89,49,59,UAE TEAM EMIRATES,138,323399,+ 02h 29' 54'',,,42,38.624
181,2020,DANIEL MARTIN,41,89h 50' 30'',3483,0.0,89,50,30,ISRAEL START-UP NATION,171,323430,+ 02h 30' 25'',,,42,38.624
182,2020,ROBERT GESINK,42,89h 50' 40'',3483,0.0,89,50,40,TEAM JUMBO - VISMA,15,323440,+ 02h 30' 35'',,,42,38.624
183,2020,BOB JUNGELS,43,89h 53' 35'',3483,0.0,89,53,35,DECEUNINCK - QUICK - STEP,47,323615,+ 02h 33' 30'',,,42,38.624
184,2020,JESUS HERRADA,44,89h 54' 55'',3483,0.0,89,54,55,COFIDIS,124,323695,+ 02h 34' 50'',11',,42,38.624
185,2020,HAROLD TEJADA CANACUE,45,89h 57' 07'',3483,0.0,89,57,7,ASTANA PRO TEAM,148,323827,+ 02h 37' 02'',,,42,38.624
186,2020,ALEXEY LUTSENKO,46,89h 59' 42'',3483,0.0,89,59,42,ASTANA PRO TEAM,146,323982,+ 02h 39' 37'',18',,42,38.624
187,2020,HUGO HOULE,47,89h 59' 59'',3483,0.0,89,59,59,ASTANA PRO TEAM,143,323999,+ 02h 39' 54'',,,42,38.624
188,2020,SIMON GESCHKE,48,90h 04' 32'',3483,0.0,90,4,32,CCC TEAM,113,324272,+ 02h 44' 27'',,00' 20'',42,38.624
189,2020,NICOLAS EDET,49,90h 08' 49'',3483,0.0,90,8,49,COFIDIS,123,324529,+ 02h 48' 44'',,,42,38.624
190,2020,GREG VAN AVERMAET,50,90h 09' 55'',3483,0.0,90,9,55,CCC TEAM,111,324595,+ 02h 49' 50'',06',,42,38.624
191,2020,NIKLAS EG,51,90h 10' 09'',3483,0.0,90,10,9,TREK - SEGAFREDO,102,324609,+ 02h 50' 04'',,,42,38.624
192,2020,THOMAS DE GENDT,52,90h 12' 01'',3483,0.0,90,12,1,LOTTO SOUDAL,154,324721,+ 02h 51' 56'',,,42,38.624
193,2020,QUENTIN PACHER,53,90h 14' 22'',3483,0.0,90,14,22,B&B HOTELS - VITAL CONCEPT P / B KTM,216,324862,+ 02h 54' 17'',,,42,38.624
194,2020,MARC HIRSCHI,54,90h 14' 39'',3483,0.0,90,14,39,TEAM SUNWEB,204,324879,+ 02h 54' 34'',38',00' 20'',42,38.624
195,2020,NELSON OLIVEIRA,55,90h 21' 46'',3483,0.0,90,21,46,MOVISTAR TEAM,95,325306,+ 03h 01' 41'',,,42,38.624
196,2020,NEILSON POWLESS,56,90h 23' 14'',3483,0.0,90,23,14,EF PRO CYCLING,77,325394,+ 03h 03' 09'',,,42,38.624
197,2020,MAXIMILIAN SCHACHMANN,57,90h 23' 33'',3483,0.0,90,23,33,BORA - HANSGROHE,28,325413,+ 03h 03' 28'',14',,42,38.624
198,2020,SØREN KRAGH ANDERSEN,58,90h 26' 31'',3483,0.0,90,26,31,TEAM SUNWEB,205,325591,+ 03h 06' 26'',24',,42,38.624
199,2020,DYLAN VAN BAARLE,59,90h 27' 47'',3483,0.0,90,27,47,INEOS GRENADIERS,8,325667,+ 03h 07' 42'',,,42,38.624
200,2020,OMAR FRAILE MATARRANZ,60,90h 33' 46'',3483,0.0,90,33,46,ASTANA PRO TEAM,142,326026,+ 03h 13' 41'',,,42,38.624
201,2020,OLIVER NAESEN,61,90h 42' 09'',3483,0.0,90,42,9,AG2R LA MONDIALE,35,326529,+ 03h 22' 04'',,,42,38.624
202,2020,ALBERTO BETTIOL,62,90h 45' 00'',3483,0.0,90,45,0,EF PRO CYCLING,72,326700,+ 03h 24' 55'',,,42,38.624
203,2020,FELIX GROSSSCHARTNER,63,90h 45' 22'',3483,0.0,90,45,22,BORA - HANSGROHE,23,326722,+ 03h 25' 17'',,,42,38.624
204,2020,NICOLAS ROCHE,64,90h 47' 18'',3483,0.0,90,47,18,TEAM SUNWEB,208,326838,+ 03h 27' 13'',,,42,38.624
205,2020,NANS PETERS,65,90h 47' 51'',3483,0.0,90,47,51,AG2R LA MONDIALE,36,326871,+ 03h 27' 46'',18',,42,38.624
206,2020,WINNER ANACONA,66,90h 52' 45'',3483,0.0,90,52,45,TEAM ARKEA - SAMSIC,82,327165,+ 03h 32' 40'',,,42,38.624
207,2020,JAN HIRT,67,90h 55' 03'',3483,0.0,90,55,3,CCC TEAM,114,327303,+ 03h 34' 58'',,,42,38.624
208,2020,BEN HERMANS,68,90h 57' 17'',3483,0.0,90,57,17,ISRAEL START-UP NATION,173,327437,+ 03h 37' 12'',,,42,38.624
209,2020,MICHAEL SCHÄR,69,90h 59' 00'',3483,0.0,90,59,0,CCC TEAM,116,327540,+ 03h 38' 55'',,,42,38.624
210,2020,JOSÉ ROJAS,70,91h 00' 54'',3483,0.0,91,0,54,MOVISTAR TEAM,96,327654,+ 03h 40' 49'',,,42,38.624
211,2020,JASPER STUYVEN,71,91h 00' 57'',3483,0.0,91,0,57,TREK - SEGAFREDO,107,327657,+ 03h 40' 52'',04',,42,38.624
212,2020,DAVID DE LA CRUZ MELGAREJO,72,91h 01' 25'',3483,0.0,91,1,25,UAE TEAM EMIRATES,133,327685,+ 03h 41' 20'',,,42,38.624
213,2020,MICHAEL VALGREN HUNDAHL,73,91h 01' 50'',3483,0.0,91,1,50,NTT PRO CYCLING TEAM,195,327710,+ 03h 41' 45'',,,42,38.624
214,2020,IMANOL ERVITI,74,91h 08' 05'',3483,0.0,91,8,5,MOVISTAR TEAM,93,328085,+ 03h 48' 00'',,,42,38.624
215,2020,TIESJ BENOOT,75,91h 08' 55'',3483,0.0,91,8,55,TEAM SUNWEB,201,328135,+ 03h 48' 50'',,,42,38.624
216,2020,MATEJ MOHORIC,76,91h 09' 07'',3483,0.0,91,9,7,BAHRAIN - MCLAREN,66,328147,+ 03h 49' 02'',,,42,38.624
217,2020,ANDREY AMADOR,77,91h 09' 09'',3483,0.0,91,9,9,INEOS GRENADIERS,2,328149,+ 03h 49' 04'',,,42,38.624
218,2020,CYRIL GAUTIER,78,91h 12' 02'',3483,0.0,91,12,2,B&B HOTELS - VITAL CONCEPT P / B KTM,215,328322,+ 03h 51' 57'',,,42,38.624
219,2020,MATTEO TRENTIN,79,91h 12' 15'',3483,0.0,91,12,15,CCC TEAM,117,328335,+ 03h 52' 10'',,,42,38.624
220,2020,DARIO CATALDO,80,91h 12' 56'',3483,0.0,91,12,56,MOVISTAR TEAM,92,328376,+ 03h 52' 51'',,,42,38.624
221,2020,TOMS SKUJINS,81,91h 13' 14'',3483,0.0,91,13,14,TREK - SEGAFREDO,106,328394,+ 03h 53' 09'',08',,42,38.624
222,2020,VEGARD STAKE LAENGEN,82,91h 13' 22'',3483,0.0,91,13,22,UAE TEAM EMIRATES,136,328402,+ 03h 53' 17'',,,42,38.624
223,2020,JACK BAUER,83,91h 20' 39'',3483,0.0,91,20,39,MITCHELTON - SCOTT,162,328839,+ 04h 00' 34'',,,42,38.624
224,2020,PETER SAGAN,84,91h 24' 20'',3483,0.0,91,24,20,BORA - HANSGROHE,21,329060,+ 04h 04' 15'',08',,42,38.624
225,2020,KRISTS NEILANDS,85,91h 31' 08'',3483,0.0,91,31,8,ISRAEL START-UP NATION,175,329468,+ 04h 11' 03'',,,42,38.624
226,2020,PIERRE LUC PERICHON,86,91h 34' 33'',3483,0.0,91,34,33,COFIDIS,127,329673,+ 04h 14' 28'',,,42,38.624
227,2020,PAVEL SIVAKOV,87,91h 35' 43'',3483,0.0,91,35,43,INEOS GRENADIERS,7,329743,+ 04h 15' 38'',,,42,38.624
228,2020,LUKA MEZGEC,88,91h 37' 12'',3483,0.0,91,37,12,MITCHELTON - SCOTT,167,329832,+ 04h 17' 07'',12',,42,38.624
229,2020,JENS KEUKELEIRE,89,91h 38' 52'',3483,0.0,91,38,52,EF PRO CYCLING,75,329932,+ 04h 18' 47'',,,42,38.624
230,2020,DRIES DEVENYNS,90,91h 40' 46'',3483,0.0,91,40,46,DECEUNINCK - QUICK - STEP,46,330046,+ 04h 20' 41'',,,42,38.624
231,2020,TEJAY VAN GARDEREN,91,91h 42' 25'',3483,0.0,91,42,25,EF PRO CYCLING,78,330145,+ 04h 22' 20'',,,42,38.624
232,2020,CASPER PEDERSEN,92,91h 44' 18'',3483,0.0,91,44,18,TEAM SUNWEB,207,330258,+ 04h 24' 13'',,,42,38.624
233,2020,SONNY COLBRELLI,93,91h 44' 47'',3483,0.0,91,44,47,BAHRAIN - MCLAREN,64,330287,+ 04h 24' 42'',,,42,38.624
234,2020,MATTHIEU LADAGNOUS,94,91h 44' 57'',3483,0.0,91,44,57,GROUPAMA - FDJ,55,330297,+ 04h 24' 52'',,,42,38.624
235,2020,DAYER QUINTANA,95,91h 45' 55'',3483,0.0,91,45,55,TEAM ARKEA - SAMSIC,85,330355,+ 04h 25' 50'',,,42,38.624
236,2020,CYRIL BARTHE,96,91h 47' 12'',3483,0.0,91,47,12,B&B HOTELS - VITAL CONCEPT P / B KTM,212,330432,+ 04h 27' 07'',,,42,38.624
237,2020,DARYL IMPEY,97,91h 48' 44'',3483,0.0,91,48,44,MITCHELTON - SCOTT,165,330524,+ 04h 28' 39'',,,42,38.624
238,2020,TOM VAN ASBROECK,98,91h 53' 22'',3483,0.0,91,53,22,ISRAEL START-UP NATION,178,330802,+ 04h 33' 17'',,,42,38.624
239,2020,CHRISTOPHER JUUL JENSEN,99,91h 54' 08'',3483,0.0,91,54,8,MITCHELTON - SCOTT,166,330848,+ 04h 34' 03'',,,42,38.624
240,2020,ALESSANDRO DE MARCHI,100,91h 54' 11'',3483,0.0,91,54,11,CCC TEAM,112,330851,+ 04h 34' 06'',,,42,38.624
241,2020,EDVALD BOASSON HAGEN,101,91h 54' 24'',3483,0.0,91,54,24,NTT PRO CYCLING TEAM,192,330864,+ 04h 34' 19'',06',,42,38.624
242,2020,KÉVIN LEDANOIS,102,91h 55' 53'',3483,0.0,91,55,53,TEAM ARKEA - SAMSIC,84,330953,+ 04h 35' 48'',,,42,38.624
243,2020,JORIS NIEUWENHUIS,103,91h 58' 55'',3483,0.0,91,58,55,TEAM SUNWEB,206,331135,+ 04h 38' 50'',,,42,38.624
244,2020,CLÉMENT VENTURINI,104,91h 59' 13'',3483,0.0,91,59,13,AG2R LA MONDIALE,37,331153,+ 04h 39' 08'',,,42,38.624
245,2020,DANIEL OSS,105,92h 00' 51'',3483,0.0,92,0,51,BORA - HANSGROHE,26,331251,+ 04h 40' 46'',,,42,38.624
246,2020,CONNOR SWIFT,106,92h 02' 04'',3483,0.0,92,2,4,TEAM ARKEA - SAMSIC,88,331324,+ 04h 41' 59'',,,42,38.624
247,2020,CHRISTOPHE LAPORTE,107,92h 04' 35'',3483,0.0,92,4,35,COFIDIS,125,331475,+ 04h 44' 30'',,,42,38.624
248,2020,ANTHONY TURGIS,108,92h 05' 02'',3483,0.0,92,5,2,TOTAL DIRECT ENERGIE,188,331502,+ 04h 44' 57'',,,42,38.624
249,2020,ROMAN KREUZIGER,109,92h 05' 31'',3483,0.0,92,5,31,NTT PRO CYCLING TEAM,196,331531,+ 04h 45' 26'',,,42,38.624
250,2020,WOUTER POELS,110,92h 07' 28'',3483,0.0,92,7,28,BAHRAIN - MCLAREN,67,331648,+ 04h 47' 23'',,,42,38.624
251,2020,MARCO MARCATO,111,92h 08' 52'',3483,0.0,92,8,52,UAE TEAM EMIRATES,137,331732,+ 04h 48' 47'',,,42,38.624
252,2020,SIMONE CONSONNI,112,92h 13' 55'',3483,0.0,92,13,55,COFIDIS,122,332035,+ 04h 53' 50'',04',,42,38.624
253,2020,RÉMI CAVAGNA,113,92h 18' 51'',3483,0.0,92,18,51,DECEUNINCK - QUICK - STEP,44,332331,+ 04h 58' 46'',,,42,38.624
254,2020,KASPER ASGREEN,114,92h 20' 09'',3483,0.0,92,20,9,DECEUNINCK - QUICK - STEP,42,332409,+ 05h 00' 04'',,,42,38.624
255,2020,HUGO HOFSTETTER,115,92h 20' 19'',3483,0.0,92,20,19,ISRAEL START-UP NATION,174,332419,+ 05h 00' 14'',,,42,38.624
256,2020,BENOIT COSNEFROY,116,92h 20' 48'',3483,0.0,92,20,48,AG2R LA MONDIALE,33,332448,+ 05h 00' 43'',,,42,38.624
257,2020,FABIEN GRELLIER,117,92h 21' 37'',3483,0.0,92,21,37,TOTAL DIRECT ENERGIE,185,332497,+ 05h 01' 32'',,,42,38.624
258,2020,TONY MARTIN,118,92h 25' 33'',3483,0.0,92,25,33,TEAM JUMBO - VISMA,17,332733,+ 05h 05' 28'',,,42,38.624
259,2020,EDWARD THEUNS,119,92h 28' 15'',3483,0.0,92,28,15,TREK - SEGAFREDO,108,332895,+ 05h 08' 10'',,,42,38.624
260,2020,NILS POLITT,120,92h 29' 07'',3483,0.0,92,29,7,ISRAEL START-UP NATION,177,332947,+ 05h 09' 02'',,,42,38.624
261,2020,RYAN GIBBONS,121,92h 29' 37'',3483,0.0,92,29,37,NTT PRO CYCLING TEAM,193,332977,+ 05h 09' 32'',,,42,38.624
262,2020,BRYAN COQUARD,122,92h 30' 37'',3483,0.0,92,30,37,B&B HOTELS - VITAL CONCEPT P / B KTM,211,333037,+ 05h 10' 32'',04',,42,38.624
263,2020,GEOFFREY SOUPE,123,92h 30' 45'',3483,0.0,92,30,45,TOTAL DIRECT ENERGIE,187,333045,+ 05h 10' 40'',,,42,38.624
264,2020,MADS PEDERSEN,124,92h 31' 08'',3483,0.0,92,31,8,TREK - SEGAFREDO,105,333068,+ 05h 11' 03'',12',,42,38.624
265,2020,JONAS KOCH,125,92h 32' 09'',3483,0.0,92,32,9,CCC TEAM,115,333129,+ 05h 12' 04'',,,42,38.624
266,2020,NIKIAS ARNDT,126,92h 33' 16'',3483,0.0,92,33,16,TEAM SUNWEB,202,333196,+ 05h 13' 11'',,,42,38.624
267,2020,TIM DECLERCQ,127,92h 34' 57'',3483,0.0,92,34,57,DECEUNINCK - QUICK - STEP,45,333297,+ 05h 14' 52'',,,42,38.624
268,2020,AMUND GRØNDAHL JANSEN,128,92h 37' 33'',3483,0.0,92,37,33,TEAM JUMBO - VISMA,13,333453,+ 05h 17' 28'',,,42,38.624
269,2020,LUKE ROWE,129,92h 37' 55'',3483,0.0,92,37,55,INEOS GRENADIERS,6,333475,+ 05h 17' 50'',,,42,38.624
270,2020,MICHAEL MØRKØV,130,92h 46' 26'',3483,0.0,92,46,26,DECEUNINCK - QUICK - STEP,48,333986,+ 05h 26' 21'',,,42,38.624
271,2020,MATHIEU BURGAUDEAU,131,92h 47' 43'',3483,0.0,92,47,43,TOTAL DIRECT ENERGIE,182,334063,+ 05h 27' 38'',,,42,38.624
272,2020,ALEXANDER KRISTOFF,132,92h 48' 33'',3483,0.0,92,48,33,UAE TEAM EMIRATES,135,334113,+ 05h 28' 28'',10',,42,38.624
273,2020,CLÉMENT RUSSO,133,92h 48' 50'',3483,0.0,92,48,50,TEAM ARKEA - SAMSIC,87,334130,+ 05h 28' 45'',,,42,38.624
274,2020,MAXIMILIAN RICHARD WALSCHEID,134,92h 49' 43'',3483,0.0,92,49,43,NTT PRO CYCLING TEAM,198,334183,+ 05h 29' 38'',,,42,38.624
275,2020,ELIA VIVIANI,135,92h 50' 06'',3483,0.0,92,50,6,COFIDIS,128,334206,+ 05h 30' 01'',,,42,38.624
276,2020,MAXIME CHEVALIER,136,92h 51' 35'',3483,0.0,92,51,35,B&B HOTELS - VITAL CONCEPT P / B KTM,213,334295,+ 05h 31' 30'',,,42,38.624
277,2020,KÉVIN REZA,137,92h 51' 42'',3483,0.0,92,51,42,B&B HOTELS - VITAL CONCEPT P / B KTM,217,334302,+ 05h 31' 37'',,,42,38.624
278,2020,SAM BENNETT,138,92h 52' 38'',3483,0.0,92,52,38,DECEUNINCK - QUICK - STEP,43,334358,+ 05h 32' 33'',36',,42,38.624
279,2020,GUY NIV,139,92h 54' 48'',3483,0.0,92,54,48,ISRAEL START-UP NATION,176,334488,+ 05h 34' 43'',,,42,38.624
280,2020,CEES BOL,140,92h 58' 21'',3483,0.0,92,58,21,TEAM SUNWEB,203,334701,+ 05h 38' 16'',10',,42,38.624
281,2020,NICCOLÒ BONIFAZIO,141,93h 02' 18'',3483,0.0,93,2,18,TOTAL DIRECT ENERGIE,181,334938,+ 05h 42' 13'',,,42,38.624
282,2020,JASPER DE BUYST,142,93h 03' 12'',3483,0.0,93,3,12,LOTTO SOUDAL,153,334992,+ 05h 43' 07'',,,42,38.624
283,2020,MARCO HALLER,143,93h 06' 32'',3483,0.0,93,6,32,BAHRAIN - MCLAREN,65,335192,+ 05h 46' 27'',,,42,38.624
284,2020,CALEB EWAN,144,93h 10' 30'',3483,0.0,93,10,30,LOTTO SOUDAL,151,335430,+ 05h 50' 25'',26',,42,38.624
285,2020,FREDERIK FRISON,145,93h 21' 53'',3483,0.0,93,21,53,LOTTO SOUDAL,156,336113,+ 06h 01' 48'',,,42,38.624
286,2020,ROGER KLUGE,146,93h 27' 07'',3483,0.0,93,27,7,LOTTO SOUDAL,158,336427,+ 06h 07' 02'',,,42,38.624
287,2019,EGAN BERNAL GOMEZ,1,82h 57' 00'',3366,0.0,82,57,0,TEAM INEOS,2,298620,-,08',,42,40.58
288,2019,GERAINT THOMAS,2,82h 58' 11'',3366,0.0,82,58,11,TEAM INEOS,1,298691,+ 00h 01' 11'',,,42,40.58
289,2019,STEVEN KRUIJSWIJK,3,82h 58' 31'',3366,0.0,82,58,31,TEAM JUMBO - VISMA,81,298711,+ 00h 01' 31'',04',,42,40.58
290,2019,EMANUEL BUCHMANN,4,82h 58' 56'',3366,0.0,82,58,56,BORA - HANSGROHE,12,298736,+ 00h 01' 56'',,,42,40.58
291,2019,JULIAN ALAPHILIPPE,5,83h 01' 05'',3366,0.0,83,1,5,DECEUNINCK - QUICK - STEP,21,298865,+ 00h 04' 05'',30',,42,40.58
292,2019,MIKEL LANDA MEANA,6,83h 01' 23'',3366,0.0,83,1,23,MOVISTAR TEAM,65,298883,+ 00h 04' 23'',08',,42,40.58
293,2019,RIGOBERTO URAN,7,83h 02' 15'',3366,0.0,83,2,15,EF EDUCATION FIRST,91,298935,+ 00h 05' 15'',,,42,40.58
294,2019,NAIRO QUINTANA,8,83h 02' 30'',3366,0.0,83,2,30,MOVISTAR TEAM,61,298950,+ 00h 05' 30'',18',,42,40.58
295,2019,ALEJANDRO VALVERDE,9,83h 03' 12'',3366,0.0,83,3,12,MOVISTAR TEAM,62,298992,+ 00h 06' 12'',06',,42,40.58
296,2019,WARREN BARGUIL,10,83h 04' 32'',3366,0.0,83,4,32,TEAM ARKEA - SAMSIC,211,299072,+ 00h 07' 32'',02',,42,40.58
297,2019,RICHIE PORTE,11,83h 09' 42'',3366,0.0,83,9,42,TREK - SEGAFREDO,131,299382,+ 00h 12' 42'',,,42,40.58
298,2019,GUILLAUME MARTIN,12,83h 19' 08'',3366,0.0,83,19,8,WANTY - GOBERT CYCLING TEAM,191,299948,+ 00h 22' 08'',,,42,40.58
299,2019,DAVID GAUDU,13,83h 20' 58'',3366,0.0,83,20,58,GROUPAMA - FDJ,53,300058,+ 00h 23' 58'',,,42,40.58
300,2019,FABIO ARU,14,83h 24' 36'',3366,0.0,83,24,36,UAE TEAM EMIRATES,122,300276,+ 00h 27' 36'',,,42,40.58
301,2019,ROMAIN BARDET,15,83h 27' 23'',3366,0.0,83,27,23,AG2R LA MONDIALE,31,300443,+ 00h 30' 23'',13',,42,40.58
302,2019,ROMAN KREUZIGER,16,83h 33' 09'',3366,0.0,83,33,9,TEAM DIMENSION DATA,206,300789,+ 00h 36' 09'',,,42,40.58
303,2019,SÉBASTIEN REICHENBACH,17,83h 41' 29'',3366,0.0,83,41,29,GROUPAMA - FDJ,57,301289,+ 00h 44' 29'',,00' 10'',42,40.58
304,2019,DANIEL MARTIN,18,83h 42' 21'',3366,0.0,83,42,21,UAE TEAM EMIRATES,121,301341,+ 00h 45' 21'',,,42,40.58
305,2019,ALEXEY LUTSENKO,19,83h 45' 52'',3366,0.0,83,45,52,ASTANA PRO TEAM,76,301552,+ 00h 48' 52'',06',,42,40.58
306,2019,JESUS HERRADA,20,83h 48' 57'',3366,0.0,83,48,57,"COFIDIS, SOLUTIONS CREDITS",154,301737,+ 00h 51' 57'',,,42,40.58
307,2019,XANDRO MEURISSE,21,83h 53' 47'',3366,0.0,83,53,47,WANTY - GOBERT CYCLING TEAM,195,302027,+ 00h 56' 47'',04',,42,40.58
308,2019,ENRIC MAS NICOLAU,22,83h 55' 20'',3366,0.0,83,55,20,DECEUNINCK - QUICK - STEP,25,302120,+ 00h 58' 20'',,,42,40.58
309,2019,LAURENS DE PLUS,23,83h 59' 44'',3366,0.0,83,59,44,TEAM JUMBO - VISMA,83,302384,+ 01h 02' 44'',,,42,40.58
310,2019,GEORGE BENNETT,24,84h 01' 40'',3366,0.0,84,1,40,TEAM JUMBO - VISMA,82,302500,+ 01h 04' 40'',,00' 10'',42,40.58
311,2019,GREGOR MÜHLBERGER,25,84h 01' 40'',3366,0.0,84,1,40,BORA - HANSGROHE,15,302500,+ 01h 04' 40'',09',,42,40.58
312,2019,WOUTER POELS,26,84h 09' 25'',3366,0.0,84,9,25,TEAM INEOS,6,302965,+ 01h 12' 25'',,,42,40.58
313,2019,TANEL KANGERT,27,84h 09' 36'',3366,0.0,84,9,36,EF EDUCATION FIRST,94,302976,+ 01h 12' 36'',,,42,40.58
314,2019,BAUKE MOLLEMA,28,84h 11' 58'',3366,0.0,84,11,58,TREK - SEGAFREDO,136,303118,+ 01h 14' 58'',,,42,40.58
315,2019,ADAM YATES,29,84h 13' 50'',3366,0.0,84,13,50,MITCHELTON - SCOTT,101,303230,+ 01h 16' 50'',,,42,40.58
316,2019,JULIEN BERNARD,30,84h 17' 07'',3366,0.0,84,17,7,TREK - SEGAFREDO,132,303427,+ 01h 20' 07'',,,42,40.58
317,2019,GIULIO CICCONE,31,84h 17' 49'',3366,0.0,84,17,49,TREK - SEGAFREDO,133,303469,+ 01h 20' 49'',14',,42,40.58
318,2019,MICHAEL WOODS,32,84h 18' 00'',3366,0.0,84,18,0,EF EDUCATION FIRST,98,303480,+ 01h 21' 00'',02',,42,40.58
319,2019,RUDY MOLARD,33,84h 18' 17'',3366,0.0,84,18,17,GROUPAMA - FDJ,56,303497,+ 01h 21' 17'',,,42,40.58
320,2019,MIKAEL CHEREL,34,84h 19' 32'',3366,0.0,84,19,32,AG2R LA MONDIALE,32,303572,+ 01h 22' 32'',,,42,40.58
321,2019,PATRICK KONRAD,35,84h 21' 35'',3366,0.0,84,21,35,BORA - HANSGROHE,14,303695,+ 01h 24' 35'',,,42,40.58
322,2019,GREG VAN AVERMAET,36,84h 24' 56'',3366,0.0,84,24,56,CCC TEAM,111,303896,+ 01h 27' 56'',04',,42,40.58
323,2019,MARC SOLER,37,84h 32' 45'',3366,0.0,84,32,45,MOVISTAR TEAM,67,304365,+ 01h 35' 45'',,,42,40.58
324,2019,JACK HAIG,38,84h 33' 59'',3366,0.0,84,33,59,MITCHELTON - SCOTT,103,304439,+ 01h 36' 59'',,,42,40.58
325,2019,VINCENZO NIBALI,39,84h 34' 02'',3366,0.0,84,34,2,BAHRAIN - MERIDA,41,304442,+ 01h 37' 02'',10',,42,40.58
326,2019,LENNARD KÄMNA,40,84h 36' 36'',3366,0.0,84,36,36,TEAM SUNWEB,145,304596,+ 01h 39' 36'',,,42,40.58
327,2019,ALEXIS VUILLERMOZ,41,84h 37' 07'',3366,0.0,84,37,7,AG2R LA MONDIALE,38,304627,+ 01h 40' 07'',,,42,40.58
328,2019,GORKA IZAGUIRRE INSAUSTI,42,84h 37' 17'',3366,0.0,84,37,17,ASTANA PRO TEAM,75,304637,+ 01h 40' 17'',,,42,40.58
329,2019,JASPER STUYVEN,43,84h 40' 42'',3366,0.0,84,40,42,TREK - SEGAFREDO,138,304842,+ 01h 43' 42'',04',,42,40.58
330,2019,DYLAN TEUNS,44,84h 41' 17'',3366,0.0,84,41,17,BAHRAIN - MERIDA,47,304877,+ 01h 44' 17'',15',,42,40.58
331,2019,NICOLAS ROCHE,45,84h 44' 20'',3366,0.0,84,44,20,TEAM SUNWEB,148,305060,+ 01h 47' 20'',02',,42,40.58
332,2019,DYLAN VAN BAARLE,46,84h 48' 38'',3366,0.0,84,48,38,TEAM INEOS,8,305318,+ 01h 51' 38'',,,42,40.58
333,2019,SERGIO LUIS HENAO MONTOYA,47,84h 49' 37'',3366,0.0,84,49,37,UAE TEAM EMIRATES,125,305377,+ 01h 52' 37'',,,42,40.58
334,2019,MATHIAS FRANK,48,84h 50' 51'',3366,0.0,84,50,51,AG2R LA MONDIALE,34,305451,+ 01h 53' 51'',,,42,40.58
335,2019,SIMON YATES,49,84h 50' 54'',3366,0.0,84,50,54,MITCHELTON - SCOTT,108,305454,+ 01h 53' 54'',38',,42,40.58
336,2019,JONATHAN CASTROVIEJO NICOLAS,50,84h 51' 22'',3366,0.0,84,51,22,TEAM INEOS,3,305482,+ 01h 54' 22'',,,42,40.58
337,2019,ILNUR ZAKARIN,51,84h 52' 57'',3366,0.0,84,52,57,TEAM KATUSHA ALPECIN,181,305577,+ 01h 55' 57'',,,42,40.58
338,2019,MATTEO TRENTIN,52,84h 54' 38'',3366,0.0,84,54,38,MITCHELTON - SCOTT,107,305678,+ 01h 57' 38'',14',,42,40.58
339,2019,RUI COSTA,53,84h 56' 02'',3366,0.0,84,56,2,UAE TEAM EMIRATES,124,305762,+ 01h 59' 02'',,,42,40.58
340,2019,PEIO BILBAO LOPEZ DE ARMENTIA,54,84h 56' 10'',3366,0.0,84,56,10,ASTANA PRO TEAM,72,305770,+ 01h 59' 10'',08',,42,40.58
341,2019,ANDREY AMADOR,55,84h 56' 55'',3366,0.0,84,56,55,MOVISTAR TEAM,63,305815,+ 01h 59' 55'',,,42,40.58
